gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FUN_003786,547.7771419,-0.047562199,0.073823813,-0.644266353,0.51940273,0.673154649
FUN_030166,137.0163331,-0.09368027,0.145454461,-0.644052226,0.519541569,0.673259109
FUN_023324,18.60258658,0.25715352,0.399288064,0.644030071,0.519555935,0.673259109
FUN_024854,6.316553072,-1.022695895,1.588220287,-0.643925722,0.519623601,0.673277858
FUN_008614,1381.544366,0.05860258,0.091017193,0.643862748,0.51966444,0.673277858
FUN_003239,635.968836,-0.161072679,0.250175083,-0.643839814,0.519679313,0.673277858
FUN_007828,164.7398519,-0.14497032,0.225199315,-0.643742275,0.519742571,0.673312778
FUN_019368,1257.579999,-0.066441745,0.103300911,-0.643186437,0.520103133,0.673732815
FUN_008350,57.84949607,0.166890647,0.259535471,0.643035981,0.520200753,0.673785028
FUN_028061,1498.612345,0.083913143,0.130500053,0.643012327,0.520216101,0.673785028
FUN_004936,5.816342301,0.348909092,0.542714479,0.64289623,0.520291436,0.673835543
FUN_019014,127.991594,0.162628604,0.253042168,0.642693688,0.520422878,0.673944544
FUN_004821,387.7868989,-0.070012932,0.108943339,-0.642654551,0.520448278,0.673944544
FUN_004973,519.9060033,0.117362455,0.182720841,0.642304699,0.520675364,0.674144464
FUN_030003,99.77520025,-0.229491196,0.35729291,-0.642305486,0.520674853,0.674144464
FUN_029426,960.4773342,-0.054187224,0.084388741,-0.642114375,0.520798923,0.674163246
FUN_004468,4.994838975,0.390871098,0.608717871,0.642121936,0.520794014,0.674163246
FUN_006092,5.315280233,0.852073666,1.326834063,0.642185552,0.520752713,0.674163246
FUN_000238,20.71564093,-0.208066395,0.324192736,-0.641798447,0.521004058,0.674333914
FUN_028675,8.869606026,-0.338742598,0.527851785,-0.641738093,0.521043251,0.674333914
FUN_003222,6.490902732,-0.920209606,1.43412392,-0.641652784,0.521098652,0.674333914
FUN_029146,217.2130654,-0.072351316,0.112735048,-0.641781922,0.521014789,0.674333914
FUN_017682,10.61943708,-0.513938621,0.800987378,-0.64163136,0.521112566,0.674333914
FUN_017936,295.4037611,0.068669914,0.107068894,0.641361947,0.52128755,0.674513285
FUN_016901,20.03637579,0.245131639,0.382427639,0.640988292,0.52153029,0.674714216
FUN_009982,60.82309153,0.447561761,0.698273395,0.64095491,0.521551979,0.674714216
FUN_011601,135.6456339,-0.088710946,0.13840152,-0.640968,0.521543474,0.674714216
FUN_022115,8.144069896,-0.545196845,0.851120433,-0.640563689,0.521806197,0.674996006
FUN_007089,236.0750876,0.089920032,0.140398909,0.64046105,0.521872904,0.675020823
FUN_000051,12.96367618,-0.236893819,0.369902592,-0.640422165,0.521898177,0.675020823
FUN_017796,253.2428869,-0.151793964,0.237106039,-0.640194421,0.522046209,0.675118122
FUN_019197,453.2543569,-0.059499326,0.092933856,-0.640233055,0.522021096,0.675118122
FUN_002813,1124.106667,0.109900455,0.171734259,0.639944849,0.522208455,0.675280854
FUN_013333,1647.111128,-0.060615701,0.094735211,-0.639843414,0.522274405,0.675319048
FUN_015157,934.4648041,-0.06069605,0.094930513,-0.639373456,0.522580012,0.675579941
FUN_010797,33.26662118,-0.248692702,0.388923941,-0.639437885,0.52253811,0.675579941
FUN_017010,411.4161526,-0.085671616,0.13399483,-0.639365089,0.522585454,0.675579941
FUN_024705,114.3948995,-0.091595312,0.143290262,-0.639229149,0.522673872,0.675647148
FUN_026101,9.395068201,0.738971139,1.157126218,0.638626217,0.523066122,0.676107074
FUN_006669,119.1347677,-0.17210601,0.269673223,-0.638202074,0.523342147,0.676416717
FUN_013220,674.3179268,-0.10575292,0.165740423,-0.638063534,0.523432323,0.676486123
FUN_024653,516.6875856,0.115144061,0.180478307,0.637993914,0.523477642,0.676497551
FUN_026319,301.3322273,0.08933481,0.140046544,0.637893714,0.52354287,0.676514519
FUN_029012,1059.097449,-0.070209128,0.110069519,-0.637861675,0.523563728,0.676514519
FUN_015351,51.95958904,0.153808633,0.241415042,0.637112879,0.52405132,0.677050212
FUN_001820,84.81927438,0.13659539,0.21439178,0.637129793,0.524040304,0.677050212
FUN_003990,3130.849598,0.069673787,0.109417216,0.6367717,0.524273563,0.677290157
FUN_003961,230.4767906,0.100968057,0.158711869,0.636172063,0.52466428,0.677634163
FUN_008217,1413.384952,0.060937093,0.095782532,0.636202566,0.524644401,0.677634163
FUN_006137,1546.744406,-0.058618905,0.092142223,-0.636178538,0.52466006,0.677634163
FUN_022132,1179.306591,0.062641891,0.098472059,0.636138734,0.524686001,0.677634163
FUN_016908,7975.820118,0.068869556,0.1083142,0.635831282,0.524886396,0.677814227
FUN_013093,92.83231886,-0.207462477,0.326294963,-0.635812685,0.524898518,0.677814227
FUN_024543,5.12469648,-0.376317301,0.592080544,-0.635584642,0.525047182,0.677919562
FUN_002326,83.03548432,-0.146807897,0.231014252,-0.635492813,0.525107052,0.677919562
FUN_029557,204.3636046,0.14174304,0.223024292,0.635549784,0.525069909,0.677919562
FUN_026832,23.15094774,0.218727558,0.344201722,0.635463287,0.525126303,0.677919562
FUN_001800,36.26230443,-0.150024725,0.236301245,-0.634887576,0.525501741,0.678357018
FUN_024773,214.0491589,-0.089291725,0.140731385,-0.634483379,0.52576541,0.678650146
FUN_004349,226.0693623,0.08753184,0.138006639,0.634258182,0.525912343,0.678792561
FUN_011096,90.61698077,0.165812138,0.261496957,0.634088212,0.526023255,0.678888468
FUN_021821,7.455526041,-0.672748751,1.061110496,-0.634004426,0.526077933,0.678911791
FUN_030406,49.03619728,0.167066349,0.263589994,0.633811421,0.526203899,0.679027102
FUN_012809,265.7567856,0.074015123,0.116796544,0.633709875,0.526270179,0.679065383
FUN_011528,398.0787396,-0.119305446,0.188333168,-0.633480799,0.526419716,0.679085862
FUN_027529,7.217801636,0.306014559,0.483020705,0.633543357,0.526378877,0.679085862
FUN_027180,175.6316115,-0.130178696,0.205483328,-0.633524371,0.526391271,0.679085862
FUN_001026,8.774701989,0.26194257,0.413510051,0.633461192,0.526432516,0.679085862
FUN_015150,214.7207861,0.141918033,0.224207864,0.63297527,0.526749793,0.679296001
FUN_009751,5.589000981,0.337813806,0.533723637,0.632937691,0.526774334,0.679296001
FUN_008013,149.6902846,0.152877827,0.241518823,0.632985147,0.526743343,0.679296001
FUN_014130,114.7080726,0.131280733,0.207417058,0.632931227,0.526778555,0.679296001
FUN_025112,13.87776673,-0.285296614,0.450660689,-0.633063014,0.526692494,0.679296001
FUN_023363,43.56289528,0.130381624,0.206080627,0.632672882,0.526947282,0.679466335
FUN_014376,27.50206074,-0.172701345,0.27304683,-0.632497163,0.527062062,0.679512115
FUN_027070,46.43940713,0.135275628,0.213857004,0.632551778,0.527026386,0.679512115
FUN_019938,2032.867493,0.040118783,0.063433894,0.632450256,0.527092704,0.679512115
FUN_025415,2707.835449,0.091659035,0.14495609,0.632322763,0.527175992,0.679525018
FUN_016247,1306.496625,-0.063768086,0.100842257,-0.632354812,0.527155055,0.679525018
FUN_010730,349.2731996,0.085702396,0.135625484,0.631904811,0.52744908,0.679829775
FUN_029713,143.2775524,0.146462074,0.231808306,0.631824101,0.527501823,0.679850508
FUN_005695,10.14371331,0.295328798,0.467538401,0.631667469,0.527604189,0.679911622
FUN_002244,71.01877405,0.139984439,0.221640512,0.631583266,0.527659224,0.679911622
FUN_025951,132.5434374,-0.241641954,0.382587326,-0.631599476,0.527648629,0.679911622
FUN_006510,28.65281451,0.215577965,0.34151502,0.631240068,0.527883567,0.680153441
FUN_009067,68.56816937,-0.195272388,0.309607726,-0.630709029,0.528230794,0.680411746
FUN_002663,23.42724805,-0.353160608,0.559904049,-0.630752018,0.528202681,0.680411746
FUN_021739,156.9401973,0.127475374,0.202110151,0.630722272,0.528222134,0.680411746
FUN_019144,277.8281249,-0.107262693,0.170042793,-0.630798232,0.528172459,0.680411746
FUN_020569,8.60477973,0.345227099,0.547996172,0.62998086,0.528707107,0.680788864
FUN_001489,19.38183721,-0.357384684,0.56715115,-0.630140103,0.528602923,0.680788864
FUN_017030,380.9653271,-0.065063079,0.103259857,-0.630090733,0.528635222,0.680788864
FUN_024592,6.777854896,-0.357410987,0.567232206,-0.630096428,0.528631497,0.680788864
FUN_004803,494.1732463,-0.086520124,0.137326476,-0.630032363,0.52867341,0.680788864
FUN_023665,135.4224306,0.127625317,0.20261422,0.629893186,0.528764471,0.68081546
FUN_009854,677.2341921,0.061109868,0.097040912,0.629733035,0.528869265,0.680903116
FUN_024079,1057.218625,0.069925695,0.111071818,0.629553891,0.528986499,0.681003907
FUN_003220,839.8829674,-0.06384333,0.10141892,-0.629501189,0.52902099,0.681003907
FUN_010451,607.2197285,-0.072487315,0.115174999,-0.629366752,0.529108979,0.681069901
FUN_025249,526.8286953,-0.064047583,0.10179423,-0.629186773,0.529226787,0.681174266
FUN_029894,40.87319155,-0.212498853,0.337936315,-0.628813312,0.529471284,0.681441668
FUN_019473,8.666263054,-0.654152704,1.040757977,-0.628534893,0.529653596,0.681629005
FUN_003738,394.6930238,-0.088744249,0.141216937,-0.628424969,0.529725584,0.681657716
FUN_019976,591.6127816,-0.058977395,0.093854976,-0.628388581,0.529749416,0.681657716
FUN_025713,267.5440784,0.088195998,0.14039676,0.628191121,0.529878746,0.681682696
FUN_016575,45.48677058,0.154602331,0.246107368,0.628190584,0.529879098,0.681682696
FUN_017133,238.4573671,-0.110439838,0.175798811,-0.628217206,0.52986166,0.681682696
FUN_016644,46.21421812,-1.09009619,1.736617646,-0.627712262,0.530192451,0.68203851
FUN_003413,20.13919847,-0.233984934,0.372846509,-0.627563697,0.530289797,0.682069115
FUN_014384,269.1592582,-0.065394025,0.104197601,-0.627596265,0.530268456,0.682069115
FUN_020206,98.58015313,-0.194296648,0.309638031,-0.627496072,0.53033411,0.682078808
FUN_008656,6.677769944,0.300782865,0.479465971,0.627328911,0.530443656,0.682099413
FUN_022615,34.21638663,0.19760322,0.315004294,0.627303259,0.530460468,0.682099413
FUN_026358,1139.149605,0.073704309,0.117481039,0.627371953,0.530415448,0.682099413
FUN_016654,37.18787579,-0.220154367,0.351060044,-0.627113141,0.530585074,0.682165045
FUN_010477,12.8443857,-0.266205731,0.424480276,-0.627133336,0.530571837,0.682165045
FUN_019195,16.86112772,-0.355069823,0.566288312,-0.627012451,0.530651073,0.682202607
FUN_011120,14.19129068,-0.69132065,1.103227755,-0.62663457,0.530898802,0.682473777
FUN_013920,97.85261788,-0.215405091,0.343950122,-0.626268397,0.531138911,0.682647601
FUN_015066,828.4393757,-0.045211732,0.072193234,-0.626259958,0.531144445,0.682647601
FUN_013603,20.90718831,-0.356767892,0.569593735,-0.626355014,0.531082109,0.682647601
FUN_006928,822.8503623,-0.064851978,0.103615819,-0.62588878,0.531387895,0.682913166
FUN_006386,31.63067015,0.136449613,0.218125577,0.62555531,0.531606659,0.683146972
FUN_004796,146.398699,-0.090274445,0.144364727,-0.625322039,0.531759718,0.683296316
FUN_021375,9.605595558,-0.328223468,0.525037503,-0.625142901,0.531877273,0.683400022
FUN_022072,250.1301824,-0.106293453,0.170145161,-0.624722164,0.532153424,0.683707475
FUN_015120,7.763757448,-0.444853256,0.712870271,-0.624031151,0.532607127,0.684242988
FUN_022831,23.56119616,-0.215256898,0.34516989,-0.623625943,0.532873269,0.684490071
FUN_015455,475.8541156,-0.067765474,0.108662867,-0.623630463,0.5328703,0.684490071
FUN_010234,861.0868685,0.112252743,0.180049275,0.623455679,0.532985119,0.684586329
FUN_026329,116.5475644,-0.56983422,0.914213565,-0.623305365,0.533083873,0.684665755
FUN_012386,1141.816787,0.043283157,0.069450533,0.623222811,0.533138113,0.684688003
FUN_018027,142.4065972,0.225434877,0.361828968,0.623042644,0.533256499,0.684745208
FUN_026727,45.42922089,0.118851162,0.190756959,0.623050203,0.533251532,0.684745208
FUN_008283,5.780291808,0.646709094,1.038471972,0.622750649,0.533448394,0.684921202
FUN_015000,81.39157581,0.319645023,0.51330317,0.6227217,0.53346742,0.684921202
FUN_030594,16.63518858,-0.483082184,0.775979052,-0.622545394,0.533583305,0.685022565
FUN_010888,63.18793434,-0.143120449,0.229974796,-0.622331017,0.53372423,0.685156058
FUN_000714,8.666996757,-0.275209001,0.442382901,-0.622105875,0.533872252,0.685298643
FUN_026058,1254.170167,0.049240954,0.079238347,0.621428333,0.534317835,0.685823141
FUN_000995,32.51071047,-0.195547037,0.314773244,-0.621231443,0.534447354,0.685941912
FUN_013313,916.2471093,-0.101350536,0.163182161,-0.621088329,0.534541508,0.685967811
FUN_011378,228.7043704,-0.054254135,0.087349492,-0.62111563,0.534523546,0.685967811
FUN_016354,69.76360391,0.097175257,0.156529272,0.620812042,0.534723299,0.686153623
FUN_012695,916.6935395,-0.0579941,0.093466239,-0.620481802,0.534940632,0.686385011
FUN_020672,1840.31191,0.072861298,0.11744116,0.620406836,0.534989973,0.686400833
FUN_028993,10.45878593,0.382426274,0.616929997,0.619886009,0.535332837,0.686745715
FUN_022460,228.1394722,0.168370056,0.271604159,0.619909711,0.535317232,0.686745715
FUN_029384,27.31612938,-0.15237518,0.245905812,-0.619648551,0.535489195,0.686896625
FUN_003589,11.82455715,-0.688688726,1.111514585,-0.619594862,0.53552455,0.686896625
FUN_011887,5.616939821,-0.325907879,0.526073036,-0.619510708,0.53557997,0.686920202
FUN_023164,275.3722789,0.183567242,0.296359305,0.619407724,0.535647794,0.686959684
FUN_029462,942.9355316,0.095841148,0.154756444,0.619303115,0.535716693,0.687000538
FUN_025744,779.78745,-0.072205361,0.116609282,-0.619207661,0.535779565,0.68703366
FUN_023514,95.78220467,-0.149121936,0.240917061,-0.618976236,0.535932014,0.687181632
FUN_020010,272.2954277,0.082734644,0.133728236,0.618677448,0.53612887,0.68738652
FUN_009371,566.5603659,-0.083667561,0.135325722,-0.618267982,0.536398704,0.687684942
FUN_017015,5.300296823,-0.353387645,0.571642635,-0.618196795,0.536445622,0.687697554
FUN_027750,16.08844642,0.428213969,0.692857201,0.618040729,0.536548491,0.687781885
FUN_020259,117.0055994,0.108496975,0.175642204,0.61771586,0.536762655,0.68799945
FUN_021353,595.3290508,-0.065316736,0.105746853,-0.61767073,0.53679241,0.68799945
FUN_024368,8.402761761,-0.519394985,0.841144822,-0.617485803,0.536914343,0.688108175
FUN_013018,312.1695889,-0.058833728,0.095296339,-0.617376585,0.536986363,0.688152922
FUN_021856,13.73468618,0.225397473,0.365309064,0.617004874,0.537231511,0.688396637
FUN_026764,242.4400549,-0.064206837,0.10406832,-0.616968133,0.537255745,0.688396637
FUN_012980,727.7221803,0.221437122,0.358940123,0.616919391,0.537287896,0.688396637
FUN_026050,111.0386256,-0.103820575,0.168374003,-0.616606915,0.537494032,0.688565987
FUN_029071,15.03767834,-0.279877119,0.453940525,-0.616550194,0.537531455,0.688565987
FUN_026415,118.3535552,0.077145349,0.125119091,0.616575366,0.537514847,0.688565987
FUN_026560,22.14720957,-0.253642814,0.411671861,-0.616128616,0.537809637,0.688874751
FUN_020948,157.5575115,-0.182695157,0.296613468,-0.615936823,0.537936217,0.68897267
FUN_003926,11.32843574,0.536701057,0.871435213,0.615881765,0.537972558,0.68897267
FUN_004702,136.4123115,-0.199984255,0.32473204,-0.61584393,0.53799753,0.68897267
FUN_023328,64.58052852,0.125164691,0.203381244,0.615419046,0.538278017,0.689236682
FUN_003091,12.31295979,0.326610029,0.530664847,0.615473272,0.538242215,0.689236682
FUN_028484,474.0908256,-0.074019919,0.120377952,-0.614895976,0.53862342,0.689566249
FUN_015244,213.8517903,0.125402179,0.203958361,0.614842062,0.538659029,0.689566249
FUN_024183,137.3305818,0.357595486,0.581641386,0.614804061,0.538684127,0.689566249
FUN_009580,644.5772028,-0.063132353,0.102659597,-0.614967868,0.538575941,0.689566249
FUN_005058,27.96812331,0.160683526,0.26143558,0.614619959,0.53880573,0.689674309
FUN_023819,16.2869736,-0.237859791,0.387149926,-0.614386766,0.538959779,0.689823882
FUN_029575,4584.690146,0.053140634,0.086505935,0.614300438,0.539016813,0.689849273
FUN_025447,1076.594627,-0.084030179,0.136828529,-0.61412762,0.539130998,0.689947798
FUN_012374,51.48639223,0.158032618,0.25743767,0.613867496,0.53930289,0.690072541
FUN_012869,7.968232581,-1.308089548,2.130837939,-0.613885047,0.539291292,0.690072541
FUN_022043,23.970489,0.38396899,0.625729364,0.613634283,0.539457024,0.69019818
FUN_007697,548.1177379,-0.05799708,0.094518389,-0.613606313,0.539475511,0.69019818
FUN_027163,414.7146824,0.072182045,0.117730121,0.61311451,0.539800627,0.690566491
FUN_020766,6.226773546,0.379527726,0.619500959,0.612634607,0.54011797,0.690852417
FUN_015963,129.2918298,-0.081426105,0.132928359,-0.61255631,0.540169754,0.690852417
FUN_012821,694.4108264,0.108399094,0.176963319,0.612551203,0.540173132,0.690852417
FUN_028406,839.411781,0.109694397,0.179061276,0.61260815,0.540135468,0.690852417
FUN_010779,17.95100461,-0.308804316,0.504231809,-0.612425299,0.540256408,0.690877947
FUN_017513,307.0119808,-0.067438404,0.110119988,-0.612408382,0.540267597,0.690877947
FUN_008452,61.69608869,-0.157270463,0.256882507,-0.612227222,0.540387433,0.690983545
FUN_024564,17.24275333,0.383653282,0.62671227,0.612168135,0.540426521,0.690985885
FUN_005742,317.9681809,-0.081162671,0.132604225,-0.612067005,0.540493426,0.691023789
FUN_029565,167.2744463,0.194790037,0.31831191,0.611947058,0.540572786,0.691029975
FUN_010318,508.8262985,-0.058201849,0.095106904,-0.611962393,0.54056264,0.691029975
FUN_004380,1293.900589,0.099052284,0.161885126,0.61186773,0.540625273,0.69104944
FUN_016296,22.77152309,0.192801414,0.315169794,0.611738239,0.540710958,0.691082118
FUN_026182,377.5348448,-0.084744878,0.138536205,-0.611716467,0.540725365,0.691082118
FUN_026746,532.7049089,0.099334013,0.162404241,0.611646669,0.540771554,0.691093525
FUN_018306,839.1567875,-0.122545508,0.200388978,-0.611538162,0.540843362,0.691137669
FUN_011388,33.29568792,-0.158547653,0.259439961,-0.611115006,0.541123446,0.691447942
FUN_025937,732.3062421,-0.13259163,0.217033094,-0.610928166,0.541247137,0.691558347
FUN_027821,1785.775602,0.088629376,0.145091114,0.610853231,0.541296749,0.691574092
FUN_024235,41.10259849,0.26995606,0.442066998,0.610667752,0.541419559,0.691683347
FUN_000963,10.85387925,-0.268829287,0.440705878,-0.609997053,0.54186376,0.692203147
FUN_015072,40909.24274,0.145225461,0.238123035,0.609875734,0.541944128,0.692227827
FUN_021518,36.49107065,0.181265112,0.297226474,0.609855204,0.541957729,0.692227827
FUN_025771,362.7930959,0.095371192,0.156422339,0.60970314,0.542058474,0.692261153
FUN_020486,343.0580775,0.067638979,0.110928152,0.609754854,0.542024212,0.692261153
FUN_028746,53.88338117,-0.634829917,1.041367849,-0.609611596,0.542119128,0.692290942
FUN_004341,39.72502125,0.214231709,0.351513839,0.609454553,0.542223188,0.692360923
FUN_015336,18.93865698,0.345816381,0.56745517,0.609416214,0.542248593,0.692360923
