"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_015695","FUN_015695",-0.094932949809672,0.0978124827912598,-0.489559345910347,0.635763660825731,0.737013259264387,-6.07359561150084
"FUN_006367","FUN_006367",0.134349009810363,5.57084669245545,0.489441661332786,0.635843855345224,0.737054538441337,-7.37172707421012
"FUN_000455","FUN_000455",-0.714837388837572,-2.754647628256,-0.489301036940719,0.635939688422033,0.737098790589921,-5.50892243638306
"FUN_005253","FUN_005253",-0.0557513328615897,4.68810386450702,-0.489254786792196,0.635971208649449,0.737098790589921,-7.31182253713137
"FUN_007565","FUN_007565",0.665970508182375,-3.38000222323721,0.48917731220321,0.636024010565436,0.737108308935587,-5.41741820380908
"FUN_006662","FUN_006662",-0.113481515072412,7.84774262141688,-0.488595285820568,0.636420753022825,0.737516401557682,-7.33344186558739
"FUN_001626","FUN_001626",0.623220731510828,-4.13551225873492,0.488495962541609,0.636488469619992,0.737543171967481,-5.32885567488057
"FUN_003366","FUN_003366",-0.111673057399127,1.70610896492219,-0.487528577116275,0.637148198839253,0.738239681251158,-6.66728304640297
"FUN_007407","FUN_007407",0.998310983019615,-2.35530841363115,0.487483626184452,0.637178862264323,0.738239681251158,-5.55124563016349
"FUN_005878","FUN_005878",-0.0593246573074984,3.20617816287304,-0.486736482859165,0.63768863474087,0.738778528341252,-7.03309883450817
"FUN_006098","FUN_006098",0.650836998028572,-4.08583693425062,0.486670661140784,0.637733554198491,0.738778793584811,-5.33525311518468
"FUN_014105","FUN_014105",-0.256340646471764,-0.867410456291416,-0.486258435628617,0.638014909236933,0.739052937046861,-5.80563050978894
"FUN_001768","FUN_001768",0.0596839338100499,3.98517506742862,0.485683167540971,0.638407647037162,0.73944744303601,-7.1974377207404
"FUN_014113","FUN_014113",0.437406546189527,-0.667934068088404,0.485628546641457,0.638444943104045,0.73944744303601,-5.85271219778808
"FUN_010635","FUN_010635",0.0383012732078321,4.67672535365935,0.485453633104054,0.638564384191561,0.73953396630732,-7.30979072970376
"FUN_006755","FUN_006755",0.0492161773028172,4.57524960560572,0.485308882375205,0.638663236651002,0.739590247440986,-7.2962880566413
"FUN_002473","FUN_002473",0.628467426243898,-4.17417715851923,0.485251449693241,0.638702460375508,0.739590247440986,-5.32564057443005
"FUN_010071","FUN_010071",-0.513108067760242,-4.60785175421091,-0.485183313953881,0.638748995298071,0.739592326208056,-5.28286841908918
"FUN_005938","FUN_005938",0.401405334580163,3.99182288648287,0.484982439169805,0.638886197175176,0.739699378449561,-7.18991425896148
"FUN_005131","FUN_005131",0.404817495173017,-0.727345282103503,0.484643323358782,0.639117853458334,0.739915766896822,-5.84029984734297
"FUN_005586","FUN_005586",0.082221041725441,2.09332821816367,0.48371154508084,0.639754580117074,0.740601047893232,-6.77112217341705
"FUN_016364","FUN_016364",0.53209083068007,-3.23723453249787,0.483428285331272,0.639948205919543,0.740773320639729,-5.44016117507805
"FUN_013373","FUN_013373",-0.0565415858738874,2.83283246817826,-0.482932907776341,0.640286896385909,0.741113477395005,-6.95043624881394
"FUN_003005","FUN_003005",-0.181649250242327,7.96228342620727,-0.482836491016524,0.640352826865895,0.741137896864812,-7.3323771136587
"FUN_002226","FUN_002226",0.0456628906077041,4.53046611038301,0.482571718817607,0.640533897070688,0.741257027069584,-7.29154195649913
"FUN_000992","FUN_000992",-0.0510958751334061,1.95016731567246,-0.482554844530704,0.640545437764745,0.741257027069584,-6.73812545644595
"FUN_014158","FUN_014158",-0.422079000371321,-2.63950654014788,-0.482276413574544,0.640735877444096,0.741425506791849,-5.52822867935221
"FUN_012927","FUN_012927",-0.0730416456133769,5.85602756988382,-0.482099259360527,0.640857060795203,0.741513828795794,-7.383929682925
"FUN_004768","FUN_004768",0.0628855593122841,5.35435274854275,0.482026859597546,0.640906589485184,0.741519235076958,-7.3685383340278
"FUN_010242","FUN_010242",-0.116872095309184,1.6121741431158,-0.481717573581197,0.641118193126886,0.741712145747117,-6.64500837622814
"FUN_011601","FUN_011601",0.0300968582079451,5.13679582870629,0.481488279903084,0.641275090547541,0.741841744005696,-7.35658745474756
"FUN_004484","FUN_004484",-0.0746248138090189,2.20907744604973,-0.481399570179635,0.641335796443634,0.741860055350201,-6.80611935636291
