"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_013507","FUN_013507",-0.463962341836,2.57484587096137,-2.45932804196292,0.0341621888385108,0.0838508008447546,-4.18694496987164
"FUN_006067","FUN_006067",0.186680453147536,4.24204894360722,2.45874514776664,0.0341960238805645,0.0839170805052927,-4.53638037619205
"FUN_010520","FUN_010520",0.822477390457254,0.082743104511097,2.45868796462644,0.0341993449497403,0.0839170805052927,-3.67332832702795
"FUN_001219","FUN_001219",-0.224099492858501,5.67301823638049,-2.45840762196611,0.0342156312317214,0.0839445829462134,-4.69694564720685
"FUN_007577","FUN_007577",0.276352156646722,3.93056997015939,2.45571915170403,0.034372204885759,0.0843162069990328,-4.47837013733668
"FUN_006607","FUN_006607",0.193242443998109,5.92749483652349,2.45516148119861,0.0344047714456082,0.0843815022604999,-4.70547554981561
"FUN_006647","FUN_006647",-0.332253856484752,3.89575430681069,-2.45508856319445,0.0344090319241443,0.0843815022604999,-4.48744560409664
"FUN_014344","FUN_014344",0.230859653939856,4.11843864668421,2.45427808690757,0.0344564217735343,0.0844851836752144,-4.51925710838287
"FUN_009919","FUN_009919",-0.22777714062458,4.68841477890709,-2.45396848924235,0.0344745414369133,0.0845170761521004,-4.62623507177454
"FUN_010143","FUN_010143",-0.371110008289335,4.35929687849731,-2.45350235825638,0.0345018401773104,0.0845591414927861,-4.57955296411267
"FUN_015456","FUN_015456",-1.1197248750628,-1.69985265471901,-2.45348381204504,0.0345029267683787,0.0845591414927861,-3.52400410951514
"FUN_016473","FUN_016473",-0.630241544114294,1.34468176357952,-2.45341351839336,0.03450704546067,0.0845591414927861,-3.93247617565367
"FUN_000207","FUN_000207",0.968559441115697,2.04184600853268,2.4527981334915,0.0345431232156473,0.0846344532280081,-4.04523162563916
"FUN_013885","FUN_013885",0.179524426976693,5.66398063758447,2.4527146861274,0.0345480182918516,0.0846344532280081,-4.70130964390103
"FUN_016552","FUN_016552",-0.262500485043286,6.4588493941997,-2.45139448985149,0.0346255529608497,0.0848118263440222,-4.71967098701771
"FUN_004869","FUN_004869",-3.09527813253422,1.08790016947177,-2.45080635111407,0.0346601493818152,0.0848730205668254,-3.81520230406711
"FUN_015517","FUN_015517",0.252863527676161,4.38674992366911,2.45079521696844,0.0346608046607367,0.0848730205668254,-4.57175027919023
