"","logFC","logCPM","PValue","FDR"
"FUN_000946",-4.31390660335446,3.88417468455522,1.63544985100592e-07,4.94252678006926e-06
"FUN_008712",-4.247654558058,2.63317518319313,2.41038543908515e-06,5.23601599126367e-05
"FUN_010492",-4.23350850636081,1.95284867786974,7.63834888055721e-11,6.09997803596576e-09
"FUN_006445",-4.20244587978151,6.09841513938787,0.000359070464932222,0.00412781213893919
"FUN_008473",-4.20041387204982,0.440302799108469,3.53135052895679e-15,8.22207825270208e-13
"FUN_003289",-4.16342143798632,4.17943451009897,9.59410811032512e-09,4.25201611720602e-07
"FUN_005294",-4.16138266178255,10.0902529452776,4.0767300407597e-12,4.29251110215277e-10
"FUN_007512",-4.14483982453835,1.18990108858014,3.78957754000483e-05,0.000570022805403275
"FUN_005067",-4.07018511888023,7.8980965001228,3.39198660528762e-06,7.01788868235415e-05
"FUN_001686",-4.05255108503272,-1.30158011832497,2.46220092206902e-06,5.32642413944082e-05
"FUN_012157",-4.03483013149285,5.90145096839388,4.07691020874017e-17,1.40407088876424e-14
"FUN_012685",-4.00271815972893,6.59744817872808,0.00429562475683567,0.0338308589115057
"FUN_007107",-3.97787976685027,-0.8424666693975,1.38839634649129e-07,4.32233145081875e-06
"FUN_000945",-3.97312208948326,4.00800873464732,5.05995818480913e-10,3.22958180513821e-08
