"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_015830","FUN_015830",0.517734966700421,3.75860330414222,1.59130434139568,0.143092666373928,0.252213529075385,-5.83974741133607
"FUN_016557","FUN_016557",-0.750798510193501,-2.01627085044005,-1.59129201388133,0.143095438218985,0.252213529075385,-4.76035529814357
"FUN_010714","FUN_010714",0.275137181719161,2.5747262309741,1.59089186178206,0.143185438408501,0.252345253979843,-5.58838741114123
"FUN_003621","FUN_003621",0.153720954159771,4.83491293940277,1.59064716515572,0.143240499082862,0.252415381125551,-6.03272851388895
"FUN_006255","FUN_006255",-0.358528371058752,0.385328426144296,-1.5899675946857,0.143393511905666,0.252658084130523,-5.10907052411608
"FUN_003344","FUN_003344",-0.195351466464622,2.87020378636422,-1.58987044908937,0.143415397155477,0.252669714417263,-5.66401067122881
"FUN_005902","FUN_005902",0.908845455480405,-3.46901968233293,1.58947786403098,0.143503870075117,0.252798644097587,-4.63633287793913
"FUN_001262","FUN_001262",0.410746329765723,2.93446245812113,1.58940062025675,0.143521283421501,0.252802379993696,-5.66747299446429
"FUN_004137","FUN_004137",0.21038787099936,2.78825072336395,1.58871633444379,0.143675626338475,0.253032458347334,-5.64048618619048
"FUN_006313","FUN_006313",-0.285360038170094,4.18180369630251,-1.58868580015441,0.143682516877771,0.253032458347334,-5.95083656389307
"FUN_004560","FUN_004560",0.149752756356238,5.94121577342974,1.58848386705276,0.143728093614998,0.253085760071318,-6.09635393857668
"FUN_010221","FUN_010221",0.375975110109237,3.33381534389495,1.58798200956894,0.143841419466961,0.253258334775624,-5.75968268833349
"FUN_013433","FUN_013433",-0.241352124378507,2.63598383374302,-1.58775252326516,0.143893266812311,0.253322640433898,-5.61479313257704
"FUN_002991","FUN_002991",-0.553760871688712,-0.959860703162139,-1.58703773361158,0.144054863905339,0.253580125143133,-4.86884146785988
"FUN_001809","FUN_001809",-0.440320831410145,1.31371737018691,-1.58638551322935,0.144202455934843,0.253777711801314,-5.32402011335427
"FUN_007425","FUN_007425",0.588046704887701,-1.59376089204112,1.58638236616017,0.144203168415207,0.253777711801314,-4.8024665788394
"FUN_016233","FUN_016233",0.594601904887453,-0.488643816223899,1.58622450810957,0.144238910674927,0.253777711801314,-4.9414610217273
"FUN_009436","FUN_009436",0.715114148835315,2.79816245109928,1.58622263591254,0.144239334625373,0.253777711801314,-5.6313309260846
"FUN_001318","FUN_001318",-1.07245243253906,-2.25969626795812,-1.58620261698135,0.144243867889731,0.253777711801314,-4.74418105516
"FUN_001841","FUN_001841",0.304761265873809,2.09536283131255,1.58605963895144,0.144276248775659,0.253807669310463,-5.48637228644502
"FUN_009447","FUN_009447",-0.524973466885554,2.31165633631406,-1.58568205518847,0.144361792871028,0.253931134065862,-5.54733263179021
"FUN_001497","FUN_001497",0.948905044582095,-0.990665466427684,1.58549299461615,0.144404642681745,0.253979481665275,-4.87571216817478
"FUN_015304","FUN_015304",0.313839404687468,4.80992460489432,1.58518813772698,0.144473761002717,0.254074015227225,-6.03247303145987
"FUN_001958","FUN_001958",0.123416663426537,6.84775107434181,1.58502473840005,0.144510819592342,0.254112153885863,-6.09269759774718
"FUN_006700","FUN_006700",0.168039019698697,5.710800718448,1.58483639665927,0.144553545515608,0.254147018391633,-6.096701197391
"FUN_000020","FUN_000020",-0.19008886305547,3.53498923068234,-1.58480180223341,0.144561394588139,0.254147018391633,-5.82169253223043
"FUN_004568","FUN_004568",0.925190842883818,0.31654366467567,1.58422358300427,0.144692641727112,0.254350708250839,-5.07528093599573
"FUN_012077","FUN_012077",-0.988303156503319,-3.32162656349969,-1.58409609246885,0.144721594380717,0.254374553610594,-4.65712513467495
"FUN_013238","FUN_013238",-1.2096875347982,-3.34678044019929,-1.58334099934315,0.144893178645685,0.254649068274698,-4.65580336700208
"FUN_015789","FUN_015789",0.256696663483001,4.14892617039528,1.58322258101647,0.144920103884479,0.254669314054888,-5.93812243474235
"FUN_005189","FUN_005189",-1.4083149959963,-2.56540232107758,-1.58258680629717,0.145064738274027,0.254896384822272,-4.72027649300176
"FUN_001385","FUN_001385",0.625161134887341,2.4146961970239,1.58236368913851,0.14511552620223,0.254958525204493,-5.55483177352706
"FUN_008930","FUN_008930",0.145415638885501,7.45200582215573,1.58222905491599,0.145146180470467,0.254985282609702,-6.07690350356572
"FUN_006985","FUN_006985",-0.154699652620989,8.77738131445813,-1.5819607228934,0.145207292905609,0.25506553597095,-6.02864161501965
"FUN_007633","FUN_007633",0.756793718587825,4.11578487128734,1.58181613828429,0.145240231399652,0.255071820335907,-5.90871291034446
"FUN_014556","FUN_014556",-0.4307413818198,0.973157363609506,-1.58180955917528,0.145241730374563,0.255071820335907,-5.25312817520435
"FUN_014299","FUN_014299",0.49750919585045,-0.212101185086828,1.57933715591961,0.145806010180315,0.256035601687996,-4.99317240591727
"FUN_012465","FUN_012465",-0.155049775139795,3.64374013192367,-1.57926742439409,0.145821953202969,0.256036400254729,-5.85252986372075
"FUN_000804","FUN_000804",0.436722576041214,4.17505881523439,1.57902919185937,0.145876432989286,0.256104854900795,-5.94173613115085
"FUN_008454","FUN_008454",0.301150450426214,2.50408579851603,1.57853990428782,0.145988381360464,0.256274177792272,-5.5891271890612
"FUN_004074","FUN_004074",2.27831763393047,0.0335178956631115,1.57832519992168,0.146037529446784,0.25633323415638,-5.01038542001386
"FUN_011406","FUN_011406",0.176231194725563,4.63898422776699,1.57797033920755,0.146118792900668,0.256448642684037,-6.02550939984113
"FUN_002654","FUN_002654",0.438451836539469,4.65722664326497,1.57732279623907,0.146267184031641,0.256681827943425,-6.01955832579547
"FUN_012563","FUN_012563",0.177263769321976,5.05380337958152,1.57718681116306,0.146298363348985,0.256709292487217,-6.07212113804919
"FUN_013895","FUN_013895",0.862282825376941,4.07123998422677,1.57691318485495,0.146361119539632,0.256774221028074,-5.90381190216212
"FUN_010543","FUN_010543",-0.550229471302265,-0.190647454830375,-1.57689002720289,0.146366431840031,0.256774221028074,-5.00477698108349
"FUN_005626","FUN_005626",-0.657727275924207,4.74508361670126,-1.57665755829247,0.146419769009352,0.256840534963242,-6.05385031966789
"FUN_006097","FUN_006097",1.5361856060572,3.68902325353792,1.57649660143817,0.146456708680902,0.256878074398302,-5.7914095089711
"FUN_009196","FUN_009196",0.185220628335763,3.50921113585544,1.57629523491844,0.146502933999816,0.256931890722571,-5.81942467735601
"FUN_003090","FUN_003090",-0.261822167339052,1.67508055461513,-1.57593553821639,0.146585537421,0.257037695931985,-5.41824987855031
"FUN_002275","FUN_002275",-0.274249581487832,4.34245374942904,-1.57589712243568,0.146594361941005,0.257037695931985,-5.99579773468909
"FUN_002494","FUN_002494",0.742933518208742,-0.108202112642341,1.57561917517197,0.146658223434156,0.257122398089939,-5.01381578989792
"FUN_009437","FUN_009437",-0.476244331789392,-0.774085997078158,-1.57541050355266,0.1467061842462,0.257179208035412,-4.90749640562174
"FUN_015937","FUN_015937",-0.249630399794352,2.44679554605189,-1.57527148224394,0.146738144422319,0.25720795943647,-5.58977139680405
"FUN_010841","FUN_010841",-0.112983992281214,5.30195099573028,-1.57516039461397,0.146763687237869,0.257225457350425,-6.09743175877028
"FUN_014886","FUN_014886",-1.16963694153423,-3.66377294034352,-1.57475508988364,0.146856913902893,0.257361565114886,-4.64245479204256
"FUN_016397","FUN_016397",0.228344897248161,3.43914949705356,1.57407438617137,0.147013604661531,0.257581547287734,-5.80611031657474
"FUN_016398","FUN_016398",0.228344897248161,3.43914949705356,1.57407438617137,0.147013604661531,0.257581547287734,-5.80611031657474
"FUN_011754","FUN_011754",-0.125818215862154,4.95561717602692,-1.57370401680722,0.147098921846237,0.257703717363304,-6.07455754795109
"FUN_011527","FUN_011527",0.0995081233897221,3.28929941832308,1.57332785844328,0.147185617381017,0.257800957928119,-5.7766870662578
"FUN_011530","FUN_011530",0.0995081233897221,3.28929941832308,1.57332785844328,0.147185617381017,0.257800957928119,-5.7766870662578
"FUN_008940","FUN_008940",0.2118563014685,3.69250500321184,1.57261666003236,0.147349655129895,0.258060933250588,-5.86302601838611
"FUN_003650","FUN_003650",-0.514537499885165,-0.312220648354487,-1.57248504881516,0.147380028944165,0.25806792752108,-4.9869296043293
"FUN_012843","FUN_012843",0.769814069893556,-2.90754869792141,1.57246406984627,0.147384871074134,0.25806792752108,-4.70117454880797
"FUN_012113","FUN_012113",-0.506888258446854,-0.646990932547688,-1.57185600182534,0.147525279634595,0.258286422118142,-4.93017977041461
"FUN_016554","FUN_016554",-0.307542925631893,1.37228525331153,-1.57162635812425,0.147578337253778,0.258351953102002,-5.35593103345886
"FUN_008981","FUN_008981",0.434238324687073,1.41812341916366,1.57134712028317,0.147642875987012,0.258437567020467,-5.34927624564947
"FUN_013544","FUN_013544",0.330152527323154,4.49536180425071,1.57101810575377,0.14771895134999,0.258543354660316,-6.00927397653728
"FUN_000178","FUN_000178",-0.195394965905578,3.6732010509064,-1.57059468379936,0.147816906758719,0.258687411139993,-5.87175245913498
"FUN_004818","FUN_004818",0.626190907509106,-0.322277837837352,1.56985752462126,0.147987579828752,0.258958683407335,-4.98771273846446
"FUN_006064","FUN_006064",-0.594369729130651,-0.75744500053006,-1.56930991982712,0.148114478431978,0.259153306833089,-4.91731424883866
"FUN_010472","FUN_010472",0.230732234677094,2.67222240043751,1.569065505478,0.14817114855187,0.259225024522274,-5.64118936959036
"FUN_006128","FUN_006128",0.424607268108829,3.66731947360971,1.5688523044892,0.148220597157445,0.259284094350235,-5.85460508487875
"FUN_012949","FUN_012949",-1.08306662729471,-1.95538865394904,-1.5687457513145,0.148245315948653,0.259299896090063,-4.79386660459396
"FUN_011625","FUN_011625",-0.204892398245772,5.63352068733739,-1.56773484243024,0.148480013376207,0.259653548103479,-6.1222425918741
"FUN_001890","FUN_001890",-0.159857973940702,5.46266735745416,-1.56769271888358,0.148489800098599,0.259653548103479,-6.11596626552944
"FUN_002239","FUN_002239",0.0969177589873205,6.87356367969173,1.56767195322207,0.148494624872681,0.259653548103479,-6.11612575128248
"FUN_008427","FUN_008427",0.147608070650461,6.43755796430269,1.56748671392286,0.148537670214688,0.259701345988262,-6.12486239564465
"FUN_003604","FUN_003604",-1.79891407199965,-0.58841239349644,-1.56741831960391,0.148553566262928,0.259701671308425,-4.95010702914647
"FUN_003917","FUN_003917",-0.255904468581466,5.19682215006967,-1.56719461257473,0.148605570223835,0.259765113817301,-6.10374987027484
"FUN_013124","FUN_013124",-0.705495651261567,-1.71122296225811,-1.56607964200038,0.148865001214052,0.260165986367161,-4.82066463135118
"FUN_006850","FUN_006850",0.119079970503282,5.43048156831463,1.56607373719944,0.148866376205129,0.260165986367161,-6.11319791874924
"FUN_003367","FUN_003367",0.358740098234996,1.72038854780357,1.56557393607346,0.148982800472782,0.260341931777544,-5.43045345498605
"FUN_000556","FUN_000556",0.223514505132655,2.57149966689164,1.56539301448248,0.149024964375423,0.260388086469731,-5.62413637332078
"FUN_015698","FUN_015698",-0.973496529957995,-4.25039780145464,-1.56511115559667,0.149090672775364,0.260475365847552,-4.61503281241819
"FUN_011186","FUN_011186",0.131550676640006,6.90551947315796,1.56483186811861,0.149155806941597,0.260549429211282,-6.11896851929427
