"","GeneID","meanExpr","logFC","pval","adj.pval"
"11182","FUN_011248",416.574660889366,"2.03487793368234",2.82084034403449e-17,3.14397508548665e-15
"7950","FUN_008000",1369.81309151209,"1.0470772344632",3.36813832503821e-17,3.70543678176147e-15
"3012","FUN_003030",524.575374950096,"2.02833614596668",3.75213067543747e-17,4.09839873491355e-15
"6405","FUN_006448",263.638967843018,"2.98164691025951",4.79786263541202e-17,5.20346917877451e-15
"10112","FUN_010175",3486.83614563785,"1.00488758990437",4.93761741551194e-17,5.31732714915553e-15
"2431","FUN_002448",139.971455695217,"-2.19751513594021",5.22678438866109e-17,5.58936971128709e-15
"3922","FUN_003946",390.954054050419,"1.42545436606642",6.25593600256354e-17,6.64345648272234e-15
"1222","FUN_001235",73.2075788198677,"-2.81691547779834",7.66840281510092e-17,8.0872562654154e-15
"2450","FUN_002467",3005.28633718547,"-9.16304167942684",8.34917353844701e-17,8.74490148972134e-15
"6375","FUN_006418",144.884027834594,"1.55696457404059",9.09118782993367e-17,9.4573091357378e-15
"12852","FUN_012923",143.487798628669,"-1.40669463857421",1.00221614947041e-16,1.03553306470956e-14
"4141","FUN_004167",1153.1786560474,"1.89982768275918",1.096922830744e-16,1.12578147166022e-14
"13979","FUN_014051",2000.57123602754,"1.70522133895771",1.20409640648772e-16,1.22753614986734e-14
"1285","FUN_001298",2652.3938586674,"3.66923712164388",1.23329451031856e-16,1.24897613588023e-14
"11811","FUN_011879",651.892326065051,"2.71742091776771",1.55721409112654e-16,1.56663933430968e-14
"2534","FUN_002551",261.48657715473,"3.45543587435447",1.59003511335927e-16,1.58920372245032e-14
"2449","FUN_002466",5029.36788269894,"-8.38626771671312",1.79774648571171e-16,1.78513891295477e-14
"460","FUN_000463",293.626728392594,"5.14491253298455",1.87893610858053e-16,1.85372199822022e-14
"2246","FUN_002262",747.506787200924,"1.21444897058498",1.95351954995045e-16,1.91495006140015e-14
"7829","FUN_007878",1045.09356796856,"-2.89463339469445",1.96777844958117e-16,1.91664127713346e-14
"13245","FUN_013316",166.395643796123,"3.33862029118163",3.11394712050497e-16,3.01382780802291e-14
"3506","FUN_003528",169866.580874342,"0.764289085176558",3.28723313236486e-16,3.16153264529079e-14
"1240","FUN_001253",711.724768541354,"-1.55055531544043",3.63128175702346e-16,3.47059753927518e-14
"4849","FUN_004881",555.343500826997,"-3.52509943232109",3.68851079365595e-16,3.50339795382527e-14
"9352","FUN_009413",1988.05967575932,"4.11939712031118",3.9702127847411e-16,3.747684808905e-14
"278","FUN_000279",549.819027281683,"2.99460770875144",4.30245413760572e-16,4.03638826210225e-14
"5025","FUN_005058",8180.71181908281,"0.996226149520418",4.87732073265389e-16,4.5478041855941e-14
"9595","FUN_009658",601.538661440274,"-2.28732111672857",5.4179889110652e-16,5.02132645018237e-14
"6318","FUN_006361",565.193482758201,"0.985170354455443",5.63708907162452e-16,5.19291361947483e-14
"10184","FUN_010247",2313.94945825282,"2.30054616331081",6.43110640173786e-16,5.88889096379493e-14
"8920","FUN_008979",1562.4421207248,"-1.04563622300847",7.62052356611914e-16,6.93649085554131e-14
"11074","FUN_011139",88.5114183099592,"3.19017222718038",8.06878904048013e-16,7.30106047378829e-14
"9593","FUN_009656",998.120651588253,"-2.49823215696585",8.19907650892153e-16,7.375310469084e-14
"227","FUN_000228",450.370476900255,"4.7019093817414",9.46304757991627e-16,8.41330951116742e-14
"14261","FUN_014334",354.925165977677,"3.03541051893043",9.4313268933937e-16,8.41330951116742e-14
"9937","FUN_010000",3564.79421792167,"4.43308453889213",9.7444824905695e-16,8.61344660380282e-14
"1732","FUN_001746",92.8291726908881,"2.21129909222946",1.09850035959471e-15,9.65417672351861e-14
"11102","FUN_011167",372.964095294027,"-1.77609844403743",1.14458983760041e-15,1.00017530266203e-13
"7996","FUN_008046",19234.2539844629,"1.97039546245802",1.16817523933329e-15,1.01498498635708e-13
"9073","FUN_009133",230.14236626614,"1.26675467100664",1.18904055915569e-15,1.02727730116434e-13
"404","FUN_000407",475.820301404147,"1.5052671863319",1.23653225954673e-15,1.06230625353868e-13
"14101","FUN_014173",2268.33675067713,"0.998767197767366",1.30668156001406e-15,1.11630024668911e-13
"3841","FUN_003865",5137.37061107825,"0.811883471000443",1.35948145630362e-15,1.15124840795549e-13
"8392","FUN_008447",4902.38185798101,"-0.931185137113662",1.36650300435296e-15,1.15124840795549e-13
"8620","FUN_008676",190.336640802942,"2.19992694195483",1.37017532205009e-15,1.15124840795549e-13
"514","FUN_000518",1982.96115029836,"1.38218532539644",1.38044745679327e-15,1.15132927219574e-13
"10285","FUN_010349",1960.1090316143,"-1.62977478994522",1.38532949309454e-15,1.15132927219574e-13
"914","FUN_000925",335.378006018827,"1.65194832937429",1.44710152473655e-15,1.19616629817683e-13
"4600","FUN_004631",1041.80013375123,"2.24932219590192",1.46993985325218e-15,1.20851184064153e-13
"506","FUN_000510",882.263081352036,"1.14055707798409",1.5200516635588e-15,1.2430283443391e-13
"8108","FUN_008160",758.389816030991,"2.96398869228789",1.60393391796664e-15,1.30464667412478e-13
"2451","FUN_002468",815.086156647192,"-5.39969436060218",1.8408292776751e-15,1.48157691127408e-13
"15326","FUN_015403",612.672944663933,"-1.42482095767452",1.83836802511729e-15,1.48157691127408e-13
"5138","FUN_005171",886.531878999733,"2.0154171376733",1.92900298723028e-15,1.54441432883379e-13
"5686","FUN_005726",327.695266874499,"-1.25883630713117",2.14756102637528e-15,1.71044287579848e-13
"15010","FUN_015087",412.468906134922,"-0.989350015342791",2.19752087948909e-15,1.74116524814234e-13
"5312","FUN_005347",2308.23644736776,"1.32994537890906",2.43384113760102e-15,1.91846900392757e-13
"12488","FUN_012559",803.648674506541,"3.0791199072444",2.49211857578559e-15,1.95433216722632e-13
"15311","FUN_015388",538.192675030519,"4.85657384524179",2.95593648271094e-15,2.30623370885794e-13
"2211","FUN_002227",511.518814694882,"1.08027802074596",3.11723273789927e-15,2.41669222072995e-13
"5260","FUN_005294",25451.4634324509,"-4.13531898240033",3.12912019163307e-15,2.41669222072995e-13
"10003","FUN_010066",754.84726530687,"1.38339004933985",3.20533336269867e-15,2.46311345640141e-13
"15167","FUN_015244",885.707823558234,"1.26684227121288",3.27494456270125e-15,2.50402261264137e-13
"10840","FUN_010905",102.752248636527,"-4.54657381454438",4.12095426587093e-15,3.13520560366658e-13
"14955","FUN_015032",139.304040133728,"1.32024240012392",4.47718768915805e-15,3.38936406646559e-13
"10473","FUN_010537",3827.19250809083,"0.806661743206577",4.8807889506005e-15,3.67670072081689e-13
"2837","FUN_002855",269.593506239865,"5.17880461791963",5.72157939289884e-15,4.28894078804947e-13
"15776","FUN_015855",66.400141291203,"2.52219524759811",5.98399673841189e-15,4.46376966457535e-13
"3688","FUN_003710",4385.44780181733,"3.42776517971102",6.15280260193065e-15,4.54231673258051e-13
"5691","FUN_005731",835.305991855353,"1.63835382083882",6.17840622794105e-15,4.54231673258051e-13
"12785","FUN_012856",1179.29791903297,"-1.75235263864981",6.13174691745575e-15,4.54231673258051e-13
"7485","FUN_007533",20586.8393563464,"0.499694553052595",6.27417655965042e-15,4.59065588278346e-13
"11959","FUN_012028",227.611790934384,"4.40573492707825",6.36240707256148e-15,4.6330442358862e-13
"1603","FUN_001617",315.166338150306,"3.28699676999664",6.54426941459941e-15,4.74109475413639e-13
"4174","FUN_004200",121.423205556739,"3.02724616441769",6.572796807984e-15,4.74109475413639e-13
"9039","FUN_009099",289.393692422741,"1.70388680045254",6.61121266661433e-15,4.74641615482941e-13
"14343","FUN_014417",1740.64451325781,"1.39950097866576",6.91523621718506e-15,4.94148561837355e-13
"5171","FUN_005204",372.751761499296,"-1.71538041858779",7.10316400683381e-15,5.0521666973257e-13
"6537","FUN_006580",508.767166583269,"3.1009713016837",7.18578170282878e-15,5.08726730553971e-13
"2193","FUN_002209",338.177254313031,"-2.22844212921679",7.26857938368848e-15,5.12217124126103e-13
"9480","FUN_009542",1149.49704841155,"1.04970960196306",7.75977829280975e-15,5.44323530521315e-13
"5978","FUN_006020",926.143991288059,"2.2700089835276",8.08131303289097e-15,5.64289675337757e-13
"9056","FUN_009116",174.026410057041,"4.0681989240108",8.20930764680632e-15,5.70621511522556e-13
"9591","FUN_009654",2991.78764984776,"-2.57263703628231",8.37742851430993e-15,5.79672564890622e-13
"7268","FUN_007313",444.452702960227,"-1.39986891222133",8.98307008811347e-15,6.18779764808249e-13
"14906","FUN_014983",859.664230338597,"3.62270642163252",9.56447473661728e-15,6.55874204808751e-13
"4135","FUN_004161",217.337157069746,"-1.79682809288161",1.05424625497209e-14,7.19711327278269e-13
"135","FUN_000136",1632.19706744195,"0.852673350775194",1.13410344516246e-14,7.70787105929969e-13
"2315","FUN_002331",9660.09944614866,"1.39338245352293",1.15012376471728e-14,7.78216487170647e-13
"610","FUN_000617",649.015817013017,"2.6841553275762",1.34382708573468e-14,9.05277700222673e-13
"1136","FUN_001148",18807.5436733057,"1.59965607393876",1.40082362536212e-14,9.39534863115683e-13
"3458","FUN_003478",3953.36882445127,"-1.65870888874023",1.41269214790831e-14,9.43357568812832e-13
"1841","FUN_001855",11420.4778508305,"2.42405189718509",1.4323288141595e-14,9.52263709068283e-13
"7377","FUN_007423",1530.35618445067,"4.56999766822747",1.43848363062237e-14,9.52263709068283e-13
"2655","FUN_002672",860.23996360227,"4.33663158500285",1.46917768786875e-14,9.68390741503832e-13
"15813","FUN_015892",115.826185224306,"2.12586285863784",1.48018749034615e-14,9.71460390659801e-13
"10988","FUN_011053",12575.807077035,"1.19298543652392",1.84990225298497e-14,1.20891902789086e-12
"2437","FUN_002454",459.727850159763,"2.70522272589011",1.86346052675908e-14,1.21259737766808e-12
"10775","FUN_010840",254.742774394396,"1.22379988295365",1.89490320047001e-14,1.22783303989777e-12
"2147","FUN_002163",245.746469337023,"0.899363460755769",1.95210691445905e-14,1.25956198041805e-12
"1291","FUN_001304",275.359405517568,"1.14830633116582",2.25299292477976e-14,1.44759528595513e-12
"238","FUN_000239",77.1424891102226,"1.71465020152487",2.73295836896084e-14,1.74863595724473e-12
"994","FUN_001005",8888.88785710226,"1.2667226105952",2.94778644306467e-14,1.87043777125912e-12
"4781","FUN_004813",5112.98205186913,"0.429078427703246",2.93844648812094e-14,1.87043777125912e-12
"15355","FUN_015432",923.072619739463,"8.94004752175356",2.96418048681657e-14,1.87306809935533e-12
"12336","FUN_012406",500.943329709504,"3.38869817162658",3.07192905084391e-14,1.93316621586441e-12
"5243","FUN_005277",924.198603144287,"2.69956815238577",3.11522364836263e-14,1.94440816452087e-12
"11984","FUN_012053",3707.61644239384,"-7.70452635372694",3.10416593826411e-14,1.94440816452087e-12
"4307","FUN_004335",1362.04832056009,"-5.33878996269424",3.28073643377778e-14,2.03939111972885e-12
"3588","FUN_003610",62.1773023444879,"4.94154505929294",3.46151335747312e-14,2.14305515232708e-12
"12543","FUN_012614",78.2926802863605,"-2.70209976731016",3.67967187937503e-14,2.2689331604598e-12
"3320","FUN_003340",765.191345530837,"3.97814390168924",3.71810088858229e-14,2.28342163808034e-12
"4894","FUN_004926",486.358931933894,"2.41355494525879",3.79321810038889e-14,2.32023564764588e-12
"13845","FUN_013917",9079.39064670025,"0.66682777111689",3.86202338544572e-14,2.35291082112494e-12
"3236","FUN_003255",269.46996959958,"1.40766672504865",3.99420356324625e-14,2.42378416226832e-12
"13664","FUN_013736",1843.50598566619,"1.22490059657783",4.15085234848678e-14,2.50888672383636e-12
"8818","FUN_008876",2155.7849019743,"-3.44053440033439",4.36865364087457e-14,2.63013588489188e-12
"15619","FUN_015697",288.448283624081,"2.47947655597283",4.57535733838339e-14,2.74377899680623e-12
"4694","FUN_004725",129.997796019819,"1.85462203357842",5.33607147850767e-14,3.17506634433227e-12
"7188","FUN_007233",166.601499746582,"3.04415517521925",5.31983753822691e-14,3.17506634433227e-12
"5724","FUN_005764",317.513148128017,"-1.45470851329003",5.40091502515632e-14,3.20119351025932e-12
"7958","FUN_008008",5076.92199165031,"-1.06763827323678",5.80702934460721e-14,3.42861361921751e-12
"14789","FUN_014866",73.3258816323864,"7.88216755600924",6.4076313067147e-14,3.76867299778005e-12
"11947","FUN_012016",210.70121608907,"2.2450697438175",6.9711133996428e-14,4.08437801177539e-12
"2669","FUN_002686",44.8987788349691,"2.91010984885065",7.41415628713225e-14,4.32737702071856e-12
"8846","FUN_008904",122.960284250654,"-4.29295921729754",7.60521995427556e-14,4.42201610421224e-12
"239","FUN_000240",222.193975208331,"1.87475212401377",7.91341475787712e-14,4.58378554838852e-12
"2220","FUN_002236",2004.92785914305,"0.516515635910255",8.58926857689957e-14,4.95649415388484e-12
"463","FUN_000466",663.332101158735,"1.59990054270176",8.74132874803828e-14,5.0252781659775e-12
"3240","FUN_003259",1686.91575484298,"0.708203155901042",9.18543458867705e-14,5.26081145056365e-12
"11737","FUN_011805",17126.5067903576,"-1.52173668658515",1.05295134384162e-13,6.00810893657688e-12
"8918","FUN_008977",200.015128637105,"2.53385637193532",1.19693457575983e-13,6.80428384108523e-12
"11445","FUN_011513",2537.93558350934,"9.08394007742959",1.2217259886225e-13,6.9194940066723e-12
"7893","FUN_007942",2505.04524187024,"2.94702149422008",1.29797897991738e-13,7.32424153538621e-12
"1284","FUN_001297",194.550216769455,"1.76320158068578",1.39825107430306e-13,7.86104978979498e-12
"5516","FUN_005555",135.421488036162,"-2.48897569484878",1.43715178740155e-13,8.05015572635328e-12
"14010","FUN_014082",1109.66238293095,"1.95201679662688",1.46858053429699e-13,8.19618012060935e-12
"10318","FUN_010382",6245.48117160421,"-1.72909558148719",1.49364535292778e-13,8.30575444980788e-12
"12158","FUN_012228",4319.73585875513,"0.553739035057802",1.50339926943464e-13,8.32970348847625e-12
"2453","FUN_002470",2865.32406614485,"-8.2738861033682",1.54523333289976e-13,8.53058055115637e-12
"6334","FUN_006377",152.756615725205,"-2.5795885837989",1.59342867083387e-13,8.76500404114804e-12
"11981","FUN_012050",172.380833275694,"3.4958280905532",1.66509173581554e-13,9.1263737720757e-12
