"X","logFC","meanExpr","pval","adj.pval"
"FUN_001131","0.969773741969222",330.242942221394,1.26195024325763e-07,1.67786060512e-06
"FUN_010578","0.969851699874583",143.293306307589,0.000433098539405554,0.00216811753666053
"FUN_002954","0.970630158952464",943.550170779015,1.08486797329392e-30,5.1205768339473e-28
"FUN_012671","0.970646222631648",127.903724390422,9.75065176373249e-06,8.10979318498984e-05
"FUN_006845","0.9714629519585",56.9970240374024,2.27130711485719e-07,2.84526965212821e-06
"FUN_001307","0.971740331561468",115.854708059923,0.00011404004315953,0.000688512202099747
"FUN_008469","0.974975673216317",649.594284670067,4.00717091753506e-05,0.000279465809214477
"FUN_003459","0.975841261666576",723.167163718654,1.16213817140366e-09,2.39981532394857e-08
"FUN_009804","0.97676917399136",775.721887234119,2.0591479385238e-08,3.25133801141345e-07
"FUN_005281","0.976996806634452",200.975768467733,5.93679265097406e-05,0.000391129868770056
"FUN_001229","0.977138273348846",663.380573532823,6.64538650270553e-06,5.77798868551028e-05
"FUN_001535","0.981362418187847",1038.3278125708,2.00672407076423e-10,4.80650944606088e-09
"FUN_014837","0.982825047998863",38.6298268260612,0.0165178292792047,0.0467751514364622
"FUN_003389","0.983369554147855",244.56124497578,1.22890252900749e-07,1.6372153047745e-06
"FUN_004410","0.983918696803484",937.977648657485,8.43810630740473e-07,9.05913996414792e-06
"FUN_007929","0.984420477326496",773.887987124939,7.62958086976193e-09,1.30661166202742e-07
"FUN_006361","0.985169020179492",565.586670342098,1.79013433663433e-19,1.93921437647207e-17
"FUN_007556","0.986379901081786",42.8546328496031,0.00563977727907766,0.0189705514177374
"FUN_004409","0.987479505400062",2476.85789261783,3.61004478380846e-11,9.6190225529864e-10
"FUN_006478","0.991211547418458",246.176424727196,4.44140903707108e-05,0.000305240051138489
"FUN_015634","0.991849471741257",82.6654986114309,1.29106135629048e-07,1.71140089114694e-06
"FUN_004565","0.996257873506006",304.193418291647,1.65343100949923e-06,1.66807207798029e-05
"FUN_005058","0.996458616926582",8186.05336247595,5.7459246286993e-17,3.95511145275468e-15
"FUN_002367","0.996511564415134",663.276431666654,6.63688239805723e-08,9.40118304102083e-07
"FUN_001673","0.997489275730146",44.2202558119108,0.0013638690927531,0.00577535851644502
"FUN_009488","0.998885956506234",156.336300206834,1.95489571116104e-07,2.48900787270755e-06
"FUN_014173","0.998896426359583",2269.93345044569,1.08351741517948e-17,8.18272351943541e-16
"FUN_004522","0.999154940103595",177.120465423174,7.92178281935705e-07,8.58149850332973e-06
"FUN_001601","0.999842613049886",191.62943979799,0.00289366944034925,0.010876773414009
"FUN_010936","0.999963799146496",32.5707345527033,0.0176192133494594,0.0493024610684853
"FUN_014603","1.00116113880159",244.226069209819,0.000272394576834198,0.00146161864695118
"FUN_005391","1.00159155781778",37.4355940570023,0.00218774407823169,0.00861538311618295
"FUN_013204","1.0033234735919",1750.72120730492,5.72825243026613e-08,8.22875914330405e-07
"FUN_003302","1.00484433628973",233.709893156346,2.62160852735974e-12,8.61870106905133e-11
"FUN_010175","1.00499435715782",3489.34455638786,1.09376584860955e-18,9.96910996911987e-17
"FUN_014036","1.00598493627412",71.0362186272983,3.40178625551698e-05,0.000241969898562499
"FUN_001282","1.00636496274212",558.67331662536,2.6841332763171e-15,1.41894021519227e-13
"FUN_014869","1.00655002507791",94.0508093180961,0.00233029028567774,0.00906330677325399
"FUN_001996","1.01069574661854",203.317834744271,3.88332587001228e-07,4.55386288359204e-06
"FUN_012247","1.01267002996533",261.957254254762,4.99917175727014e-09,8.97677363370681e-08
"FUN_014214","1.01364218185714",3708.4439374611,1.67311121866344e-07,2.15305139881752e-06
"FUN_006503","1.01414685770616",241.349013441683,8.19450831677877e-11,2.07866836688192e-09
"FUN_010396","1.01609805471403",124.801168057809,0.000331675545930764,0.00173669731181497
"FUN_010160","1.01800989043088",4953.75015206972,1.73281425975628e-05,0.00013423724066201
