,SRR6819014,SRR6819015,SRR6819016,SRR6819017,SRR6819018,SRR6819019,SRR6819020,SRR6819021,SRR6819022,SRR6819023
FUN_014787-T1,0,17,7,0,7,0,4,0,2,13
FUN_007935-T1,0,0,0,0,0,0,0,0,0,0
FUN_008221-T1,13,296,282,174,6,10,34,0,6,0
FUN_004957-T1,2628,3286,2893,2362,5871,4491,3215,9845,5116,8807
FUN_028695-T1,19,15,12,11,17,17,12,6,15,23
FUN_008368-T1,0,0,0,0,0,1,0,0,0,7
FUN_018584-T1,3467,4940,3306,3296,3758,4903,4357,2507,5034,4969
FUN_008029-T1,0,0,0,0,0,1,0,0,0,1
FUN_019784-T1,263,364,256,334,791,672,427,686,612,906
FUN_029493-T1,686,1074,479,769,1339,1184,1090,1441,1459,1625
FUN_015183-T1,26679,29674,40213,30319,30813,23014,27869,28542,24123,31453
FUN_004923-T1,4003,4989,5826,5782,9311,7188,6364,9123,7253,9148
FUN_011551-T1,0,0,0,0,0,0,0,0,0,0
FUN_019977-T1,29,73,11,41,63,61,70,48,85,75
FUN_024459-T1,0,0,0,0,0,0,0,0,0,0
FUN_019339-T1,174,258,218,226,391,337,212,360,273,431
FUN_021477-T1,40,42,24,43,95,51,41,88,48,88
FUN_007184-T1,340,464,371,380,849,738,464,769,675,975
FUN_008111-T1,1599,2248,1161,1501,2522,1839,1898,2239,1998,2803
FUN_003738-T1,285,311,345,242,563,441,353,587,350,696
FUN_016396-T1,350,484,377,435,402,334,349,337,441,483
FUN_014878-T2,0,10,47,1,119,3,12,39,27,35
FUN_014878-T1,108,101,22,23,59,41,49,10,25,40
FUN_010106-T1,0,0,0,0,0,0,0,0,0,0
FUN_013634-T1,0,0,0,0,6,0,0,0,0,0
FUN_002891-T1,0,0,0,0,0,0,0,0,0,0
FUN_001562-T1,0,0,0,0,0,0,0,0,0,0
FUN_019305-T1,23,18,14,17,43,23,18,40,30,41
FUN_000837-T1,236,418,401,251,660,995,418,1371,819,1123
FUN_024366-T1,21,50,61,46,111,107,52,51,64,126
FUN_015001-T1,0,0,4,0,49,77,17,77,61,73
FUN_016048-T1,0,0,0,0,0,0,0,0,0,0
FUN_020995-T1,383,557,648,648,995,754,547,850,781,1230
FUN_018507-T1,210,337,127,166,205,119,218,166,197,200
FUN_023733-T1,5,12,17,32,46,28,30,57,41,51
FUN_027470-T1,0,0,0,0,0,0,0,0,0,0
FUN_018430-T1,0,0,0,0,0,0,2,0,2,2
FUN_016477-T1,42,81,70,78,156,97,76,149,114,188
FUN_019209-T1,435,564,437,648,814,638,692,953,672,1041
FUN_019178-T1,551,662,635,527,1172,924,779,1032,898,1230
FUN_012350-T1,0,0,0,0,0,0,0,0,0,0
FUN_008648-T1,0,0,0,0,0,0,0,1,0,0
FUN_006388-T1,0,0,0,0,0,0,0,0,0,0
FUN_025450-T1,347,507,525,544,835,707,630,821,711,1021
FUN_010689-T1,39,188,49,88,264,204,182,233,274,352
FUN_010689-T2,58,0,0,0,0,0,0,84,0,0
FUN_020936-T1,0,0,0,0,0,2,0,0,0,0
FUN_014453-T1,26,36,17,28,79,46,50,73,56,79
FUN_021676-T1,0,1,0,0,0,0,2,0,4,0
FUN_012349-T1,0,0,0,0,0,0,0,0,0,0
FUN_011512-T1,240,366,342,312,502,377,305,469,427,625
FUN_006654-T1,91,103,53,88,159,100,252,105,100,148
FUN_004149-T1,0,0,0,0,0,0,0,0,0,0
FUN_002444-T1,0,0,0,0,0,0,0,0,0,0
FUN_014398-T1,75,44,64,27,21,20,29,0,8,47
FUN_015013-T1,65,66,71,57,130,111,89,141,101,156
FUN_026594-T1,0,2,0,0,0,2,0,3,0,4
FUN_004028-T1,651,787,330,538,1027,896,569,957,639,1325
FUN_010143-T1,0,0,0,0,0,0,0,0,0,0
FUN_017908-T1,0,0,0,0,0,5,0,0,0,0
FUN_007468-T1,0,0,0,0,0,0,0,0,0,0
FUN_004602-T1,41,38,27,48,52,23,38,28,41,46
FUN_002240-T1,0,0,0,0,0,0,0,1,0,0
FUN_022588-T1,4,11,0,0,12,7,0,11,17,14
FUN_008229-T1,103,156,128,104,218,148,104,194,149,278
FUN_003402-T1,0,0,0,0,0,0,0,0,0,0
FUN_014089-T2,0,0,0,0,17,0,0,0,0,0
FUN_014089-T1,657,881,976,1060,1536,1243,857,1556,1197,1688
FUN_010932-T1,0,0,0,0,0,0,0,2,3,0
FUN_026308-T1,0,0,0,0,0,0,0,0,0,0
FUN_027935-T1,147,148,67,128,391,292,276,376,356,436
FUN_006820-T1,8731,12022,9870,10109,18238,13422,12055,16952,13260,17797
FUN_009659-T1,0,0,0,1,7,2,0,0,2,2
FUN_028075-T1,543,703,751,801,1179,1000,777,1274,1069,1330
FUN_023220-T1,253,147,130,64,48,60,106,30,0,61
FUN_012623-T1,0,0,0,0,0,0,0,0,0,0
FUN_001905-T1,0,0,0,0,0,0,0,0,0,0
FUN_030452-T1,0,2,3,0,2,0,0,0,0,0
FUN_007316-T1,763,1057,657,1136,1561,1396,1109,1558,1248,2616
FUN_020145-T1,106,135,81,159,218,191,220,228,216,266
FUN_030049-T1,1099,1607,1811,1847,2232,1858,1417,1983,1680,2248
FUN_015277-T1,5,5,0,2,5,2,3,2,3,0
FUN_024643-T1,0,0,0,5,0,12,5,7,0,0
FUN_028010-T1,4,7,3,5,13,4,5,11,8,12
FUN_022907-T1,261,400,308,324,483,299,327,433,569,629
FUN_002918-T1,0,0,0,0,0,0,0,0,0,0
FUN_012517-T1,0,118,101,103,244,235,464,240,296,377
FUN_005722-T1,12,37,25,17,83,80,13,75,98,84
FUN_010093-T1,0,5,5,0,0,0,0,7,0,0
FUN_016725-T1,27,31,25,29,38,26,18,13,13,51
FUN_017625-T1,0,1,0,4,2,1,0,1,3,1
FUN_003506-T1,248,339,250,277,427,329,298,255,334,396
FUN_007204-T1,13,16,17,13,38,17,10,30,33,19
FUN_007944-T1,70,79,75,87,203,211,150,241,182,298
FUN_004194-T1,0,0,0,0,0,0,0,0,0,0
FUN_006836-T1,1604,1640,2860,831,118,1627,2065,317,375,853
FUN_025158-T1,189,195,109,84,319,303,192,270,372,352
FUN_022834-T1,0,0,0,0,0,0,0,0,0,0
FUN_025559-T1,0,0,0,0,0,0,0,0,0,8
FUN_017468-T1,0,0,0,0,1,0,0,1,0,0
FUN_015986-T1,72,105,80,78,227,128,81,236,166,190
FUN_009793-T1,1026,1463,974,1015,1787,1356,1438,1586,1438,2176
FUN_019865-T1,110,127,94,67,216,208,89,179,142,238
FUN_005520-T1,2035,3148,1461,2038,2668,2316,2178,2271,1552,3075
FUN_013337-T1,160,272,300,283,291,272,194,271,221,330
FUN_007797-T1,0,2,5,0,16,2,4,8,7,2
FUN_008197-T1,0,0,0,0,0,0,0,0,0,0
FUN_016999-T1,350,504,520,475,946,684,532,831,738,928
FUN_013662-T1,517,690,336,500,1198,899,776,1417,970,1281
FUN_006680-T1,59,84,140,93,95,81,56,65,68,121
FUN_007544-T1,0,0,0,0,1,0,0,0,0,1
FUN_026698-T1,277,383,343,259,486,369,286,476,396,511
FUN_024718-T1,0,0,0,0,0,17,15,8,10,8
FUN_028379-T1,29,38,8,19,34,45,35,41,46,46
FUN_023025-T1,0,0,0,0,0,0,0,0,0,0
FUN_011602-T1,0,0,0,2,0,0,0,0,0,0
FUN_018570-T1,485,729,471,552,1297,948,638,1039,933,1297
FUN_019535-T1,0,0,0,0,0,0,0,0,0,0
FUN_025110-T1,0,0,0,0,0,0,0,0,0,0
FUN_022237-T1,214,439,284,251,667,954,1572,920,1035,1085
FUN_010237-T1,459,460,625,598,431,285,419,525,375,552
FUN_010237-T2,66,441,153,106,110,121,17,77,57,162
FUN_028817-T1,0,0,0,0,1,0,0,0,0,0
FUN_020296-T1,35,40,33,14,31,31,49,37,26,30
FUN_027465-T1,0,0,3,0,9,5,3,0,11,7
FUN_012370-T1,293,315,153,272,758,618,326,796,661,738
FUN_003964-T1,0,0,0,0,0,0,0,0,0,0
FUN_006845-T1,0,0,0,0,0,0,0,0,0,0
FUN_014390-T1,0,0,0,0,0,0,0,0,0,0
FUN_029504-T1,6,0,0,0,4,15,0,0,0,8
FUN_030734-T1,0,0,0,0,0,0,0,0,0,0
FUN_004761-T1,24,33,0,15,63,46,35,35,36,54
FUN_001741-T1,0,0,0,0,0,0,0,0,0,0
FUN_001243-T1,0,0,0,0,0,0,0,0,0,0
FUN_017425-T1,19,74,23,33,87,88,64,128,99,142
FUN_009918-T1,60,79,37,41,86,65,117,110,113,127
FUN_029416-T1,0,0,0,0,0,2,0,2,0,2
FUN_009513-T1,8,4,3,0,21,17,13,37,14,20
FUN_024523-T1,218,273,281,229,589,449,323,499,469,661
FUN_011503-T1,0,0,0,0,0,0,0,0,0,0
FUN_030264-T1,0,15,0,0,3335,2112,14,4120,2170,3698
FUN_029761-T1,871,892,1243,1065,1832,1425,956,1811,1541,1965
FUN_000968-T1,2,1,1,2,2,1,0,6,3,4
FUN_022860-T1,585,821,708,737,1313,1000,741,1326,994,1426
FUN_021640-T1,0,0,0,0,0,0,0,0,0,0
FUN_020192-T1,26,53,9,23,40,45,51,54,38,60
FUN_023516-T1,0,0,0,0,0,0,0,0,0,0
FUN_010808-T1,693,1010,872,892,1499,1074,858,1493,1100,1551
FUN_001971-T1,21,22,14,15,23,14,29,23,19,22
FUN_002373-T1,0,0,0,0,0,0,0,0,0,0
FUN_027349-T1,868,1300,1131,1107,1852,1246,1187,1650,1369,1908
FUN_023427-T1,201,240,200,191,423,310,153,302,322,342
FUN_023427-T2,77,235,83,199,63,140,236,120,83,274
FUN_014621-T1,30,13,8,9,19,3,16,0,1,4
FUN_030275-T1,0,0,5,0,0,3,6,8,2,13
FUN_002908-T1,4,3,1,4,16,16,9,6,0,14
FUN_029942-T1,1696,3597,4114,3116,1831,1649,1867,1634,1122,1125
FUN_028864-T1,0,0,0,0,0,0,0,0,0,0
FUN_028892-T1,0,0,0,0,0,0,0,0,0,0
FUN_004901-T1,793,1048,1143,943,1090,892,996,963,919,1343
FUN_007061-T1,0,0,0,0,0,0,0,1,0,3
FUN_011481-T1,4,12,10,16,21,19,7,16,8,9
FUN_016868-T1,16646,13079,17823,6376,1368,4020,9958,37,51,1118
FUN_028478-T1,140,194,197,193,251,211,187,227,212,262
FUN_023089-T1,0,0,0,0,0,0,0,0,0,0
FUN_000885-T1,1,2,0,1,2,4,1,0,4,2
FUN_015287-T1,331,366,278,355,752,515,441,705,622,818
FUN_012991-T1,501,654,562,660,1090,751,704,1106,942,1221
FUN_010189-T1,0,0,0,0,0,0,0,0,0,0
FUN_017691-T1,0,0,1,0,1,0,1,0,2,4
FUN_028292-T1,30,74,43,73,39,66,17,49,1067,288
FUN_026042-T1,411,659,326,431,1225,1019,558,1334,1038,1812
FUN_017211-T1,3,14,4,0,4359,8888,730,9120,6056,9369
FUN_001763-T1,28,31,17,0,55,49,0,48,39,75
FUN_002277-T1,0,0,0,0,0,0,0,0,0,0
FUN_014443-T1,2263,2939,2884,2744,2804,2487,2477,2686,2444,2900
FUN_001209-T1,14,28,34,19,15,23,8,36,23,72
FUN_009647-T1,479,766,703,549,1010,712,657,979,859,1232
FUN_024835-T1,45,94,35,66,134,136,120,129,118,211
FUN_005175-T1,0,0,0,0,0,0,0,0,0,0
FUN_024062-T1,0,0,0,0,0,0,0,0,0,0
FUN_030199-T1,1008,1441,1438,716,2734,2379,436,8369,4586,6258
FUN_002483-T1,0,0,0,0,0,0,0,0,0,0
FUN_002202-T1,19,10,2,22,19,10,11,4,8,22
FUN_027692-T1,0,0,4,3,31,11,13,37,20,22
FUN_009420-T1,820,945,954,848,1820,1288,1006,1677,1348,1906
FUN_011108-T1,0,2,0,3,9,3,0,0,5,4
FUN_013193-T1,0,0,0,0,0,0,0,0,0,0
FUN_004759-T1,170,8814,7940,6291,149,296,719,232,107,110
FUN_029358-T1,1,1,0,0,0,0,0,0,1,0
FUN_005917-T1,0,0,0,3,3,3,0,6,0,0
FUN_002514-T1,1,8,0,0,2,3,0,1,3,3
FUN_030495-T1,343,346,482,424,989,844,407,974,727,1156
FUN_011493-T1,0,0,0,0,0,0,0,0,0,0
FUN_015170-T1,0,0,0,0,0,0,0,0,0,0
FUN_022982-T1,39,53,30,40,50,24,34,15,21,51
FUN_024806-T1,10,6,1,6,15,6,9,11,6,9
FUN_001360-T1,18,35,51,24,62,108,31,40,30,70
FUN_007998-T1,719,926,702,793,1739,1438,875,1407,1210,1770
FUN_011459-T1,0,0,0,0,0,0,0,0,0,0
FUN_004704-T1,0,0,0,0,0,0,0,0,0,0
FUN_003149-T1,6,4,2,0,11,12,0,7,10,12
FUN_019057-T1,46,64,40,0,40,22,52,10,0,0
FUN_018969-T1,0,0,0,0,0,0,0,0,0,0
FUN_019057-T3,9,13,7,0,5,13,8,0,0,18
FUN_026422-T1,0,19,4,12,0,0,0,0,69,18
FUN_005310-T1,145,198,133,116,399,601,175,559,451,562
FUN_027920-T1,940,1084,1153,1034,1099,997,958,1011,863,1253
FUN_003923-T1,347,630,311,391,738,623,520,475,512,804
FUN_028063-T1,0,0,0,0,0,0,0,0,0,0
FUN_002227-T1,0,0,0,0,0,0,0,0,0,0
FUN_029446-T1,445,555,748,475,687,596,735,394,352,670
FUN_023335-T1,98,144,115,276,119,107,143,26,37,132
FUN_010894-T1,205,335,329,258,493,334,267,446,329,558
FUN_021871-T1,33528,45169,55276,45211,53229,42062,40548,47047,38831,48508
FUN_026333-T1,0,0,0,0,0,0,0,0,0,0
FUN_015646-T1,0,0,0,0,0,0,0,0,0,0
FUN_018877-T1,0,0,0,0,0,0,0,0,1,1
FUN_015304-T1,0,0,0,0,0,0,0,0,0,0
FUN_023566-T1,0,3,0,0,0,0,0,4,4,0
FUN_008170-T1,0,0,0,0,0,0,0,0,0,0
FUN_026104-T1,0,0,0,0,2,0,0,0,0,3
FUN_013040-T1,45,98,37,42,140,104,94,106,100,152
FUN_028876-T1,16,16,35,12,21,19,21,23,17,30
FUN_002343-T1,0,0,0,0,0,0,0,0,0,0
FUN_002253-T1,0,0,0,0,0,0,0,0,0,0
FUN_017507-T1,0,0,0,0,0,0,0,2,0,0
FUN_020283-T1,88,153,122,116,333,361,139,348,198,402
FUN_017199-T1,34,11,12,36,54,31,42,45,55,68
FUN_002653-T1,0,0,0,0,7,10,8,9,0,11
FUN_016520-T1,49,104,54,34,144,78,61,118,200,153
FUN_029174-T1,3502,4778,3979,3898,5938,4752,4693,5482,4693,6284
FUN_020483-T1,0,0,0,0,0,0,0,0,0,0
FUN_002324-T1,0,9,8,2,21,15,5,16,24,19
FUN_015476-T1,2,4,2,3,6,3,3,4,3,4
FUN_029846-T1,0,0,0,0,2,0,0,0,0,3
FUN_024787-T1,13,14,12,11,21,43,9,22,11,17
FUN_024510-T1,159,195,292,136,285,266,195,273,254,329
FUN_018419-T1,37,50,53,22,31,52,36,40,42,46
FUN_000250-T1,17,28,12,25,33,25,29,32,26,36
FUN_002131-T1,0,0,0,0,0,2,0,0,0,1
FUN_028349-T2,0,0,0,0,0,0,0,0,0,0
FUN_028349-T1,1476,2257,2358,2324,3950,3127,2366,3867,3258,4247
FUN_012017-T1,2,0,2,0,0,3,0,1,0,0
FUN_023460-T1,6160,8189,6382,5698,7056,3049,7080,8895,3751,7369
FUN_027488-T1,213,252,120,149,403,334,251,422,372,500
FUN_008567-T1,5,6,9,8,14,3,9,14,11,21
FUN_019451-T1,185,222,172,237,487,357,266,471,399,510
FUN_016976-T1,0,0,0,0,0,0,0,0,0,0
FUN_009595-T1,0,0,0,0,0,0,0,0,0,0
FUN_006556-T1,294,387,270,364,427,378,374,329,352,548
FUN_010811-T1,0,0,0,0,0,0,0,0,0,0
FUN_026311-T1,0,3,0,0,0,0,0,11,0,2
FUN_012083-T1,230,356,54,35,941,238,119,518,577,723
FUN_007390-T1,294,426,314,237,434,436,360,367,402,534
FUN_020952-T1,4,0,0,23,0,8,48,0,0,0
FUN_027776-T1,13,12,10,9,31,32,9,28,32,30
FUN_021816-T1,0,0,0,0,0,0,0,0,0,0
FUN_019543-T1,5,2,1,4,10,4,1,7,4,2
FUN_015946-T1,117,115,134,134,294,254,135,379,207,295
FUN_012127-T1,0,0,0,0,0,0,0,2,0,0
FUN_024684-T1,101,259,254,89,384,879,205,542,690,596
FUN_015563-T1,0,0,0,0,0,0,0,0,0,0
FUN_030657-T1,187,283,291,278,489,353,320,517,428,533
FUN_000572-T1,7374,10098,7198,6856,9723,11143,8417,6805,10904,13399
FUN_014288-T1,0,0,0,0,0,0,0,0,0,0
FUN_017198-T1,10,30,35,16,77,37,18,52,33,46
FUN_025690-T1,0,0,0,0,0,0,0,0,0,0
FUN_003709-T1,81,241,42,144,221,344,182,484,371,679
FUN_027624-T1,0,0,0,0,0,0,0,0,0,0
FUN_019177-T1,452,618,794,672,861,666,622,844,682,1053
FUN_017999-T1,1902,1867,1868,996,4070,2216,1171,2592,1769,3289
FUN_011841-T1,810,1094,916,932,1294,983,1204,1270,1074,1551
FUN_018542-T1,2,10,5,11,7,7,4,6,10,6
FUN_013814-T1,67,164,72,140,175,167,209,192,186,167
FUN_008407-T1,0,0,0,0,0,0,0,0,0,0
FUN_029733-T1,1121,1551,1343,1382,1443,1239,1576,1109,1128,1902
FUN_006189-T1,26,22,22,23,132,113,53,103,103,118
FUN_016022-T1,752,1062,707,813,1881,1384,912,1577,1417,1776
FUN_004319-T1,585,763,527,607,1175,966,747,1020,867,1387
FUN_011372-T1,0,0,0,0,0,0,0,0,0,3
FUN_009439-T1,0,0,0,0,0,0,0,1,0,2
FUN_000985-T1,308,324,350,339,613,460,408,597,540,655
FUN_026085-T1,82,167,165,146,320,181,128,254,238,304
FUN_019658-T1,35,38,66,46,50,46,29,40,49,54
FUN_026085-T2,10,3,0,0,10,9,1,7,0,5
FUN_009760-T1,379,634,413,412,909,629,586,870,731,1106
FUN_004913-T1,11,6,7,8,27,15,14,13,12,24
FUN_027564-T1,109,128,100,97,372,272,178,347,292,327
FUN_025686-T1,0,0,0,0,0,0,0,0,0,0
FUN_013260-T1,30,30,23,27,58,48,24,23,45,34
FUN_002415-T1,157,283,144,166,216,163,170,220,245,193
FUN_003922-T2,87,164,210,56,296,340,203,433,404,442
FUN_001713-T1,0,0,0,0,0,0,0,0,0,0
FUN_014447-T1,32,72,43,51,77,107,76,104,70,111
FUN_025944-T1,248,412,224,258,530,375,347,485,447,619
FUN_005531-T1,437,513,600,560,1476,787,492,1758,1069,1460
FUN_011915-T1,0,0,0,0,2,0,0,0,0,0
FUN_020621-T1,0,0,0,0,0,0,0,0,18,0
FUN_019375-T1,1253,1647,1772,1820,2572,2152,1943,2337,2030,2800
FUN_008701-T1,1397,1988,1301,1408,3125,2449,1958,2795,2532,3391
FUN_022980-T1,20,53,77,40,1718,1132,254,1773,1301,2359
FUN_024140-T1,0,0,0,0,0,0,0,0,0,0
FUN_003470-T1,0,0,0,1,3,3,2,0,5,2
FUN_005399-T1,17,14,0,17,23,12,19,22,19,39
FUN_019435-T1,63,64,56,74,159,160,81,102,127,147
FUN_001327-T1,2,2,2,2,6,4,0,2,3,0
FUN_005967-T1,0,0,0,0,3,0,0,0,0,0
FUN_016629-T1,799,1454,1119,1452,2309,1646,1167,2213,1219,2448
FUN_007479-T1,1894,1550,1233,572,215,337,1078,27,22,185
FUN_030521-T1,95,212,87,83,313,340,131,423,303,480
FUN_030521-T2,9,10,17,3,7,2,2,4,9,4
FUN_019218-T1,266,385,305,305,582,500,472,585,494,678
FUN_014290-T1,5,0,0,6,9,10,0,0,0,15
FUN_029338-T1,0,0,0,0,0,0,0,0,0,0
FUN_025614-T1,0,2,0,8,3,0,2,13,2,4
FUN_016560-T1,34,21,8,16,13,3,18,3,0,9
FUN_002847-T1,197,234,228,209,498,377,269,427,358,515
FUN_010537-T1,91,92,73,59,44,47,103,33,13,48
FUN_007445-T1,664,1003,815,840,1329,929,919,1305,1101,1504
FUN_006325-T1,93,156,108,117,185,99,105,141,149,211
FUN_006325-T2,12,24,29,18,32,105,22,43,31,23
FUN_011449-T1,63,75,39,38,210,103,52,249,147,232
FUN_024767-T1,12,13,5,6,17,16,10,19,18,16
FUN_001416-T1,19,29,25,24,37,29,12,22,22,39
FUN_008720-T1,106,203,94,76,187,216,133,186,258,307
FUN_029094-T1,7,23,17,27,0,0,0,0,11,0
FUN_024044-T1,0,0,0,0,2,3,0,0,0,0
FUN_029226-T1,0,0,0,1,1,0,2,0,1,0
FUN_010707-T1,544,708,589,691,776,833,813,670,900,1151
FUN_026443-T1,0,3,5,0,8,3,3,9,6,3
FUN_002500-T1,0,0,0,0,0,0,0,0,0,0
FUN_007638-T1,0,0,0,0,0,0,0,0,0,0
FUN_028921-T1,162,216,121,179,363,319,192,292,268,352
FUN_008732-T1,28,33,24,35,51,31,38,41,31,85
FUN_030346-T1,0,4,0,0,203,576,919,429,416,355
FUN_008784-T1,11,17,0,13,34,19,34,35,24,27
FUN_019790-T1,42,84,26,34,92,36,73,118,63,75
FUN_009079-T1,410,473,318,425,2458,2436,657,3172,3074,2529
FUN_000348-T1,0,3,3,2,3,1,2,4,2,1
FUN_020953-T1,6,0,0,9,13,4,4,11,15,8
FUN_029834-T1,0,0,0,0,0,0,0,0,0,0
FUN_024929-T1,0,0,0,0,0,0,0,0,0,0
FUN_006891-T1,10597,12435,17105,13585,15695,12931,11449,15026,11814,14833
FUN_015975-T1,0,0,0,0,0,0,0,0,0,0
FUN_004452-T1,0,0,0,0,0,0,0,0,0,0
FUN_015834-T1,554,752,473,481,1050,920,670,773,770,1122
FUN_025707-T1,234,311,262,258,400,316,220,349,275,490
FUN_020523-T1,9,21,6,14,26,29,12,16,19,10
FUN_023231-T1,265,388,327,370,532,469,299,482,369,638
FUN_020346-T1,10063,28407,29138,19325,4411,4523,8090,3053,18221,3702
FUN_024025-T1,203,283,213,189,371,504,471,598,367,604
FUN_007230-T1,4,3,0,0,4,3,6,17,12,16
FUN_010623-T1,1276,1546,1028,1051,2903,2194,3091,2134,2591,2492
FUN_010623-T2,0,4,0,341,171,165,5,1159,3,855
FUN_004279-T1,0,0,0,0,0,0,0,0,0,0
FUN_012250-T1,17,31,16,29,40,28,32,41,44,58
FUN_012741-T1,350,576,356,377,1094,925,830,950,940,1216
FUN_021738-T1,0,0,0,0,0,0,0,0,0,0
FUN_019910-T1,2503,3247,3622,2785,4382,3440,3072,4087,3538,5132
FUN_020244-T1,0,14,10,6,16,173,426,125,134,155
FUN_024011-T1,663,813,525,559,1409,1040,921,1353,1144,1570
FUN_021177-T1,8,12,8,5,16,19,12,18,8,14
FUN_009169-T1,1455,2029,1196,1425,2351,1562,1662,2177,1886,2371
FUN_002271-T1,287,312,264,240,941,763,515,851,766,1040
FUN_004891-T1,6,37,18,46,6,7,170,12,3,9
FUN_022528-T1,0,0,0,0,0,0,0,0,0,0
FUN_017764-T1,1199,2037,2237,1696,38,468,1200,10,9,24
FUN_023697-T1,389,592,466,456,948,690,635,847,740,997
FUN_025229-T1,79,85,41,15,535,46,14,207,83,255
FUN_028793-T1,0,0,0,0,0,2,1,0,0,0
FUN_003690-T1,587,800,925,869,1030,862,744,1003,842,1290
FUN_008370-T1,0,23,28,16,23,27,15,20,21,29
FUN_021881-T1,209,306,162,235,317,239,227,225,254,364
FUN_007044-T1,0,0,0,0,0,0,0,0,0,2
FUN_021098-T1,7,8,6,3,12,9,3,10,13,13
FUN_005357-T1,775,959,470,522,2108,1633,627,1540,1207,1631
FUN_018912-T1,0,7,0,8,10,0,0,6,0,10
FUN_017776-T1,0,0,0,0,0,0,0,0,0,0
FUN_013640-T1,170,239,344,263,523,397,245,381,354,493
FUN_008584-T1,0,0,0,0,0,0,0,0,0,0
FUN_000520-T1,0,0,0,0,0,0,0,0,0,0
FUN_012309-T1,120,182,157,179,333,221,162,259,247,254
FUN_021773-T1,0,0,0,0,0,0,0,0,0,1
FUN_027423-T1,142,203,187,169,291,262,153,195,206,280
FUN_027146-T1,8,3,0,2,2,8,2,6,5,7
FUN_030601-T1,174,266,250,188,354,231,190,303,293,319
FUN_011430-T1,10,9,2,9,2,2,10,3,0,9
FUN_028778-T1,7,12,11,13,16,18,24,39,11,21
FUN_021334-T1,0,0,0,0,0,0,0,0,0,0
FUN_022369-T1,1044,1561,1194,1334,3259,2223,1927,3140,2537,3383
FUN_024264-T1,5,4,5,0,0,3,3,0,10,0
FUN_010273-T1,14,19,11,19,24,5,24,14,14,22
FUN_003501-T1,0,0,0,0,0,0,0,0,0,0
FUN_005299-T1,609,708,862,727,1226,894,675,1087,912,1335
FUN_024453-T1,0,0,0,0,0,0,0,0,0,0
FUN_018413-T1,0,0,0,0,0,0,0,0,0,0
FUN_024449-T1,0,0,0,0,2,0,0,0,2,0
FUN_011472-T1,3,0,0,0,0,0,0,0,0,0
FUN_006900-T1,19102,15358,21213,10049,29312,26486,18974,22014,41312,40085
FUN_022756-T1,1,1,1,1,1,1,1,1,1,1
FUN_009315-T1,0,0,0,0,0,0,0,0,0,0
FUN_001221-T1,25,28,43,37,62,83,94,96,77,112
FUN_024241-T1,1905,2936,2545,2276,1396,1374,1823,1284,989,1593
FUN_024438-T1,0,0,0,0,0,0,0,0,0,0
FUN_014872-T1,3,5,7,2,4,5,5,5,5,5
FUN_021608-T1,9,12,0,0,6,8,6,7,6,0
FUN_015595-T1,0,0,0,0,0,0,3,7,0,0
FUN_013051-T1,0,0,0,0,0,0,0,0,0,0
FUN_014011-T1,16,31,10,18,31,28,18,13,10,45
FUN_015381-T1,0,0,0,0,0,0,0,3,4,5
FUN_025776-T1,213,283,104,164,342,289,373,384,343,518
FUN_001980-T1,436,663,388,468,811,611,619,789,784,918
FUN_025436-T1,71,87,56,75,188,209,198,211,193,276
FUN_005471-T1,0,0,0,0,0,0,0,0,0,0
FUN_022813-T1,0,0,0,0,0,0,0,0,0,0
FUN_024029-T1,13,7,4,5,15,4,8,4,6,25
FUN_000540-T1,14,15,5,7,21,11,32,16,25,29
FUN_018904-T1,0,0,0,0,0,0,0,0,0,0
FUN_011119-T1,0,0,0,0,0,0,0,0,0,0
FUN_012596-T1,43,74,102,47,115,101,48,117,84,101
FUN_023824-T1,567,623,319,497,1046,853,934,1029,1004,1218
FUN_006125-T1,0,17,0,5,13,4,5,17,0,27
FUN_029269-T1,0,0,0,0,0,0,0,0,0,0
FUN_001847-T1,0,0,0,0,0,0,0,0,0,0
FUN_017580-T1,0,0,0,0,0,0,0,0,0,0
FUN_025752-T1,724,1062,1095,1043,1622,1134,1056,1539,1352,1770
FUN_021704-T1,1182,1797,1996,1608,2525,1686,1724,2181,1747,2771
FUN_025015-T1,3,2,0,3,4,7,4,2,9,15
FUN_009047-T1,0,3,3,2,3,0,0,2,1,0
FUN_017377-T1,353,509,435,362,1098,1060,568,1241,1014,1213
FUN_000330-T1,81,148,78,83,146,87,84,112,135,122
FUN_011125-T1,621,862,602,616,892,661,615,880,775,1139
FUN_025280-T1,21,22,21,17,44,18,19,17,19,38
FUN_016634-T1,37,82,24,64,42,68,45,48,45,76
FUN_019690-T1,0,0,0,0,0,0,0,0,0,0
FUN_006315-T1,1,1,0,1,1,2,1,0,3,2
FUN_005256-T1,330,365,557,430,95,152,334,78,32,125
FUN_014797-T1,439,544,528,467,1125,712,566,1129,948,1176
FUN_003032-T4,77,0,5,25,183,365,328,180,204,488
FUN_030497-T2,19,0,0,3,82,0,0,174,20,11
FUN_013823-T1,0,0,0,0,0,0,0,0,0,0
FUN_011944-T1,0,0,0,0,0,0,0,0,0,0
FUN_007097-T1,121,158,137,183,488,453,357,425,403,596
FUN_025634-T1,0,0,0,0,0,0,0,0,0,0
FUN_010610-T1,6,13,17,18,17,12,20,15,24,32
